"ID","Category","DispelType","Mechanic","Attributes","AttributesEx","AttributesExB","AttributesExC","AttributesExD","AttributesExE","AttributesExF","AttributesExG","ShapeshiftMask","ShapeshiftExclude","Targets","TargetCreatureType","RequiresSpellFocus","FacingCasterFlags","CasterAuraState","TargetAuraState","ExcludeCasterAuraState","ExcludeTargetAuraState","CasterAuraSpell","TargetAuraSpell","ExcludeCasterAuraSpell","ExcludeTargetAuraSpell","CastingTimeIndex","RecoveryTime","CategoryRecoveryTime","InterruptFlags","AuraInterruptFlags","ChannelInterruptFlags","ProcTypeMask","ProcChance","ProcCharges","MaxLevel","BaseLevel","SpellLevel","DurationIndex","PowerType","ManaCost","ManaCostPerLevel","ManaPerSecond","ManaPerSecondPerLevel","RangeIndex","Speed","ModalNextSpell","CumulativeAura","Totem_1","Totem_2","Reagent_1","Reagent_2","Reagent_3","Reagent_4","Reagent_5","Reagent_6","Reagent_7","Reagent_8","ReagentCount_1","ReagentCount_2","ReagentCount_3","ReagentCount_4","ReagentCount_5","ReagentCount_6","ReagentCount_7","ReagentCount_8","EquippedItemClass","EquippedItemSubclass","EquippedItemInvTypes","Effect_1","Effect_2","Effect_3","EffectDieSides_1","EffectDieSides_2","EffectDieSides_3","EffectRealPointsPerLevel_1","EffectRealPointsPerLevel_2","EffectRealPointsPerLevel_3","EffectBasePoints_1","EffectBasePoints_2","EffectBasePoints_3","EffectMechanic_1","EffectMechanic_2","EffectMechanic_3","ImplicitTargetA_1","ImplicitTargetA_2","ImplicitTargetA_3","ImplicitTargetB_1","ImplicitTargetB_2","ImplicitTargetB_3","EffectRadiusIndex_1","EffectRadiusIndex_2","EffectRadiusIndex_3","EffectAura_1","EffectAura_2","EffectAura_3","EffectAuraPeriod_1","EffectAuraPeriod_2","EffectAuraPeriod_3","EffectMultipleValue_1","EffectMultipleValue_2","EffectMultipleValue_3","EffectChainTargets_1","EffectChainTargets_2","EffectChainTargets_3","EffectItemType_1","EffectItemType_2","EffectItemType_3","EffectMiscValue_1","EffectMiscValue_2","EffectMiscValue_3","EffectMiscValueB_1","EffectMiscValueB_2","EffectMiscValueB_3","EffectTriggerSpell_1","EffectTriggerSpell_2","EffectTriggerSpell_3","EffectPointsPerCombo_1","EffectPointsPerCombo_2","EffectPointsPerCombo_3","EffectSpellClassMaskA_1","EffectSpellClassMaskA_2","EffectSpellClassMaskA_3","EffectSpellClassMaskB_1","EffectSpellClassMaskB_2","EffectSpellClassMaskB_3","EffectSpellClassMaskC_1","EffectSpellClassMaskC_2","EffectSpellClassMaskC_3","SpellVisualID_1","SpellVisualID_2","SpellIconID","ActiveIconID","SpellPriority","Name_Lang_enUS","Name_Lang_enGB","Name_Lang_koKR","Name_Lang_frFR","Name_Lang_deDE","Name_Lang_enCN","Name_Lang_zhCN","Name_Lang_enTW","Name_Lang_zhTW","Name_Lang_esES","Name_Lang_esMX","Name_Lang_ruRU","Name_Lang_ptPT","Name_Lang_ptBR","Name_Lang_itIT","Name_Lang_Unk","Name_Lang_Mask","NameSubtext_Lang_enUS","NameSubtext_Lang_enGB","NameSubtext_Lang_koKR","NameSubtext_Lang_frFR","NameSubtext_Lang_deDE","NameSubtext_Lang_enCN","NameSubtext_Lang_zhCN","NameSubtext_Lang_enTW","NameSubtext_Lang_zhTW","NameSubtext_Lang_esES","NameSubtext_Lang_esMX","NameSubtext_Lang_ruRU","NameSubtext_Lang_ptPT","NameSubtext_Lang_ptBR","NameSubtext_Lang_itIT","NameSubtext_Lang_Unk","NameSubtext_Lang_Mask","Description_Lang_enUS","Description_Lang_enGB","Description_Lang_koKR","Description_Lang_frFR","Description_Lang_deDE","Description_Lang_enCN","Description_Lang_zhCN","Description_Lang_enTW","Description_Lang_zhTW","Description_Lang_esES","Description_Lang_esMX","Description_Lang_ruRU","Description_Lang_ptPT","Description_Lang_ptBR","Description_Lang_itIT","Description_Lang_Unk","Description_Lang_Mask","AuraDescription_Lang_enUS","AuraDescription_Lang_enGB","AuraDescription_Lang_koKR","AuraDescription_Lang_frFR","AuraDescription_Lang_deDE","AuraDescription_Lang_enCN","AuraDescription_Lang_zhCN","AuraDescription_Lang_enTW","AuraDescription_Lang_zhTW","AuraDescription_Lang_esES","AuraDescription_Lang_esMX","AuraDescription_Lang_ruRU","AuraDescription_Lang_ptPT","AuraDescription_Lang_ptBR","AuraDescription_Lang_itIT","AuraDescription_Lang_Unk","AuraDescription_Lang_Mask","ManaCostPct","StartRecoveryCategory","StartRecoveryTime","MaxTargetLevel","SpellClassSet","SpellClassMask_1","SpellClassMask_2","SpellClassMask_3","MaxTargets","DefenseType","PreventionType","StanceBarOrder","EffectChainAmplitude_1","EffectChainAmplitude_2","EffectChainAmplitude_3","MinFactionID","MinReputation","RequiredAuraVision","RequiredTotemCategoryID_1","RequiredTotemCategoryID_2","RequiredAreasID","SchoolMask","RuneCostID","SpellMissileID","PowerDisplayID","Field227","Field228","Field229","SpellDescriptionVariableID","SpellDifficultyID"
"8675363","0","0","0","33619968","136","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","10000","0","13","0","0","40","100","0","0","70","70","1","1","100","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","6","6","1","1","0","0","0","0","2999","74","0","0","0","0","1","1","1","0","0","0","0","0","0","22","22","42","0","0","0","0","0","0","0","0","0","0","0","0","1","16","0","0","0","0","0","0","31257","0","0","0","0","0","0","0","0","0","0","0","0","7834","0","181","0","50","Frost Armor","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712172","Encases the caster in a layer of frost that lasts $d. The thick ice increases armor by $s1, slows melee attackers' movement to $31257s2%, and increases the time between their attacks by $31257s1%.","","","","","","","","","","","","","","","","16712190","Armor increased by $s1.
Slowing melee attackers' movement and attacks.","","","","","","","","","","","","","","","","16712190","0","0","0","0","3","524288","0","0","0","1","1","0","1","1","1","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0"
"8675364","0","0","0","33619968","136","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","10000","0","13","0","0","40","100","0","0","70","70","1","3","40","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","6","6","1","1","0","0","0","0","2999","74","0","0","0","0","1","1","1","0","0","0","0","0","0","22","22","42","0","0","0","0","0","0","0","0","0","0","0","0","1","16","0","0","0","0","0","0","31257","0","0","0","0","0","0","0","0","0","0","0","0","7834","0","181","0","50","Frost Armor","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712172","Encases the caster in a layer of frost that lasts $d. The thick ice increases armor by $s1, slows melee attackers' movement to $31257s2%, and increases the time between their attacks by $31257s1%.","","","","","","","","","","","","","","","","16712190","Armor increased by $s1.
Slowing melee attackers' movement and attacks.","","","","","","","","","","","","","","","","16712190","0","0","0","0","3","524288","0","0","0","1","1","0","1","1","1","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0"
"8675365","0","0","0","33619968","136","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","10000","0","13","0","0","40","100","0","0","70","70","1","6","300","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","6","6","1","1","0","0","0","0","2999","74","0","0","0","0","1","1","1","0","0","0","0","0","0","22","22","42","0","0","0","0","0","0","0","0","0","0","0","0","1","16","0","0","0","0","0","0","31257","0","0","0","0","0","0","0","0","0","0","0","0","7834","0","181","0","50","Frost Armor","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712172","Encases the caster in a layer of frost that lasts $d. The thick ice increases armor by $s1, slows melee attackers' movement to $31257s2%, and increases the time between their attacks by $31257s1%.","","","","","","","","","","","","","","","","16712190","Armor increased by $s1.
Slowing melee attackers' movement and attacks.","","","","","","","","","","","","","","","","16712190","0","0","0","0","3","524288","0","0","0","1","1","0","1","1","1","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0"
"8675366","0","1","7","262144","136","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","664232","100","0","0","0","0","31","1","100","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","2","6","0","225","1","0","0","0","0","1387","-1","0","0","0","0","22","22","0","15","15","0","13","13","0","0","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8605","0","193","0","50","Frost Nova","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712172","Inflicts Frost damage to nearby enemies, immobilizing them for up to $d.","","","","","","","","","","","","","","","","16712190","Immobilized.","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","0","0","0","0","1","1","0","1","1","1","0","0","0","0","0","0","16","0","0","0","1","0","0","0","0"
"8675367","0","1","7","262144","136","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","664232","100","0","0","0","0","31","3","20","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","2","6","0","225","1","0","0","0","0","1387","-1","0","0","0","0","22","22","0","15","15","0","13","13","0","0","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8605","0","193","0","50","Frost Nova","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712172","Inflicts Frost damage to nearby enemies, immobilizing them for up to $d.","","","","","","","","","","","","","","","","16712190","Immobilized.","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","0","0","0","0","1","1","0","1","1","1","0","0","0","0","0","0","16","0","0","0","1","0","0","0","0"
"8675368","0","1","7","262144","136","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","664232","100","0","0","0","0","31","6","150","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","2","6","0","225","1","0","0","0","0","1387","-1","0","0","0","0","22","22","0","15","15","0","13","13","0","0","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8605","0","193","0","50","Frost Nova","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712172","Inflicts Frost damage to nearby enemies, immobilizing them for up to $d.","","","","","","","","","","","","","","","","16712190","Immobilized.","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","0","0","0","0","1","1","0","1","1","1","0","0","0","0","0","0","16","0","0","0","1","0","0","0","0"
"8675369","0","1","0","851968","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","20","20","31","1","300","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","2","0","1","1","0","0","0","0","-51","359","0","11","0","0","6","6","0","0","0","0","0","0","0","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","144","0","976","0","0","Frost Shock","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712172","Inflicts Frost damage to an enemy and reduces its movement speed for $d.","","","","","","","","","","","","","","","","16712190","Reduced movement speed.","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","0","0","0","0","1","1","0","1","1","1","0","0","0","0","0","0","16","0","0","0","0","1","0","0","0"
"8675370","0","1","0","851968","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","20","20","31","3","45","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","2","0","1","1","0","0","0","0","-51","359","0","11","0","0","6","6","0","0","0","0","0","0","0","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","144","0","976","0","0","Frost Shock","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712172","Inflicts Frost damage to an enemy and reduces its movement speed for $d.","","","","","","","","","","","","","","","","16712190","Reduced movement speed.","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","0","0","0","0","1","1","0","1","1","1","0","0","0","0","0","0","16","0","0","0","0","1","0","0","0"
"8675371","0","1","0","851968","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","20","20","31","6","400","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","2","0","1","1","0","0","0","0","-51","359","0","11","0","0","6","6","0","0","0","0","0","0","0","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","144","0","976","0","0","Frost Shock","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712172","Inflicts Frost damage to an enemy and reduces its movement speed for $d.","","","","","","","","","","","","","","","","16712190","Reduced movement speed.","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","0","0","0","0","1","1","0","1","1","1","0","0","0","0","0","0","16","0","0","0","0","1","0","0","0"
"8675372","0","1","0","0","32768","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","15","0","0","0","101","0","0","1","1","1","1","200","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","0","0","0","0","0","0","0","0","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","290","0","33","0","0","Quick Flame Ward","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","Renders an ally immune to Fire spells for $d.","","","","","","","","","","","","","","","","16712190","Immune to Fire spells.","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"8675373","0","1","0","0","32768","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","15","0","0","0","101","0","0","1","1","1","3","35","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","0","0","0","0","0","0","0","0","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","290","0","33","0","0","Quick Flame Ward","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","Renders an ally immune to Fire spells for $d.","","","","","","","","","","","","","","","","16712190","Immune to Fire spells.","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"8675374","0","1","0","0","32768","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","15","0","0","0","101","0","0","1","1","1","6","300","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","0","0","0","0","0","0","0","0","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","290","0","33","0","0","Quick Flame Ward","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","Renders an ally immune to Fire spells for $d.","","","","","","","","","","","","","","","","16712190","Immune to Fire spells.","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"8675375","99","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","13","0","0","0","101","0","0","8","8","22","1","200","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","0","0","1","0","0","0","0","0","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","201","0","53","0","0","Razor Mane","","","","","","","","","","","","","","","","16712190","Rank 1","","","","","","","","","","","","","","","","16712190","Causes thorns to sprout from the caster, inflicting $s1 Nature damage to melee attackers. The thorns last $d.","","","","","","","","","","","","","","","","16712190","$s1 Nature damage inflicted to melee attackers.","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0"
"8675376","99","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","13","0","0","0","101","0","0","8","8","22","3","35","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","0","0","1","0","0","0","0","0","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","201","0","53","0","0","Razor Mane","","","","","","","","","","","","","","","","16712190","Rank 1","","","","","","","","","","","","","","","","16712190","Causes thorns to sprout from the caster, inflicting $s1 Nature damage to melee attackers. The thorns last $d.","","","","","","","","","","","","","","","","16712190","$s1 Nature damage inflicted to melee attackers.","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0"
"8675377","99","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","13","0","0","0","101","0","0","8","8","22","6","300","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","0","0","1","0","0","0","0","0","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","201","0","53","0","0","Razor Mane","","","","","","","","","","","","","","","","16712190","Rank 1","","","","","","","","","","","","","","","","16712190","Causes thorns to sprout from the caster, inflicting $s1 Nature damage to melee attackers. The thorns last $d.","","","","","","","","","","","","","","","","16712190","$s1 Nature damage inflicted to melee attackers.","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0"
"8675378","0","0","0","589824","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","14","0","0","15","0","0","0","101","0","0","20","20","0","1","250","0","0","0","5","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","2","0","0","23","0","0","0","0","0","63","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","173","0","62","0","50","Lightning Bolt","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","Blasts an enemy with lightning, inflicting Nature damage.","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","0","133","1500","0","0","0","0","0","0","1","1","0","1","1","1","0","0","0","0","0","0","8","0","0","0","1","0","0","0","0"
"8675379","0","0","0","589824","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","14","0","0","15","0","0","0","101","0","0","20","20","0","3","40","0","0","0","5","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","2","0","0","23","0","0","0","0","0","63","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","173","0","62","0","50","Lightning Bolt","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","Blasts an enemy with lightning, inflicting Nature damage.","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","0","133","1500","0","0","0","0","0","0","1","1","0","1","1","1","0","0","0","0","0","0","8","0","0","0","1","0","0","0","0"
"8675380","0","0","0","589824","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","14","0","0","15","0","0","0","101","0","0","20","20","0","6","35","0","0","0","5","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","2","0","0","23","0","0","0","0","0","63","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","173","0","62","0","50","Lightning Bolt","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","Blasts an enemy with lightning, inflicting Nature damage.","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","0","133","1500","0","0","0","0","0","0","1","1","0","1","1","1","0","0","0","0","0","0","8","0","0","0","1","0","0","0","0"
"8675381","0","0","0","268435472","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","9","0","0","0","101","0","0","26","26","21","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","56","0","0","1","0","0","0","0","0","0","0","0","0","0","0","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-4","0","0","0","0","0","0","0","0","4528","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1643","0","66","0","0","Summon Earth Rumbler","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","Summons $s1 $lStone Rumbler:Stone Rumblers; to accompany the caster until dismissed.","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"8675382","0","0","0","268435472","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","9","0","0","0","101","0","0","26","26","21","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","56","0","0","1","0","0","0","0","0","0","0","0","0","0","0","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-4","0","0","0","0","0","0","0","0","4528","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1643","0","66","0","0","Summon Earth Rumbler","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","Summons $s1 $lStone Rumbler:Stone Rumblers; to accompany the caster until dismissed.","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"8675383","0","0","0","268435472","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","9","0","0","0","101","0","0","26","26","21","6","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","56","0","0","1","0","0","0","0","0","0","0","0","0","0","0","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-4","0","0","0","0","0","0","0","0","4528","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1643","0","66","0","0","Summon Earth Rumbler","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","Summons $s1 $lStone Rumbler:Stone Rumblers; to accompany the caster until dismissed.","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"8675384","34","0","7","851984","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","9","0","0","0","101","0","0","0","0","32","1","200","0","0","0","4","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","2","0","0","451","0","0","0","0","0","2774","0","0","0","0","53","53","0","16","16","0","13","13","0","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3519","0","69","0","0","Hooked Net","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712172","Immobilizes nearby enemies for $d. and inflicts Physical damage.","","","","","","","","","","","","","","","","16712190","Immobilized.","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","0","0","0","0","3","2","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0"
"8675385","34","0","7","851984","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","9","0","0","0","101","0","0","0","0","32","3","35","0","0","0","4","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","2","0","0","451","0","0","0","0","0","2774","0","0","0","0","53","53","0","16","16","0","13","13","0","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3519","0","69","0","0","Hooked Net","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712172","Immobilizes nearby enemies for $d. and inflicts Physical damage.","","","","","","","","","","","","","","","","16712190","Immobilized.","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","0","0","0","0","3","2","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0"
"8675386","34","0","7","851984","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","9","0","0","0","101","0","0","0","0","32","6","300","0","0","0","4","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","2","0","0","451","0","0","0","0","0","2774","0","0","0","0","53","53","0","16","16","0","13","13","0","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3519","0","69","0","0","Hooked Net","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712172","Immobilizes nearby enemies for $d. and inflicts Physical damage.","","","","","","","","","","","","","","","","16712190","Immobilized.","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","0","0","0","0","3","2","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0"
